LipProtrusion;LipRounding;AirSacLength;AirSacArea;F1;F2;
2.8;1;1.5;16;396;1026;
2.8;1;1.5;17;396;1009;
2.8;1;1.5;18;396;993;
2.8;1;1.5;19;395;977;
2.8;1;1.5;20;395;961;
2.8;1;1.5;21;395;946;
2.8;1;1.5;22;395;931;
2.8;1;1.5;23;395;917;
2.8;1;1.5;24;395;903;
2.8;1;1.5;25;395;889;
2.8;1;1.5;26;395;876;
2.8;1;1.5;27;394;864;
2.8;1;1.5;28;394;852;
2.8;1;1.5;29;394;840;
2.8;1;1.5;30;394;829;
2.8;0.2;1;1;385;1158;
2.8;0.2;1;2;394;1178;
2.8;0.2;1;3;397;1183;
2.8;0.2;1;4;398;1184;
2.8;0.2;1;5;399;1183;
2.8;0.2;1;6;399;1180;
2.8;0.2;1;7;400;1177;
2.8;0.2;1;8;400;1173;
2.8;0.2;1;9;400;1169;
2.8;0.2;1;10;400;1163;
2.8;0.2;1;11;400;1158;
2.8;0.2;1;12;400;1151;
2.8;0.2;1;13;400;1144;
2.8;0.2;1;14;400;1137;
2.8;0.2;1;15;400;1128;
2.8;0.2;1;16;400;1120;
2.8;0.2;1;17;400;1110;
2.8;0.2;1;18;400;1101;
2.8;0.2;1;19;400;1090;
2.8;0.2;1;20;400;1080;
2.8;0.2;1;21;400;1069;
2.8;0.2;1;22;400;1058;
2.8;0.2;1;23;400;1047;
2.8;0.2;1;24;400;1035;
2.8;0.2;1;25;400;1024;
2.8;0.2;1;26;399;1013;
2.8;0.2;1;27;399;1001;
2.8;0.2;1;28;399;990;
2.8;0.2;1;29;399;979;
2.8;0.2;1;30;399;969;
2.8;0.2;2;1;369;1110;
2.8;0.2;2;2;385;1142;
2.8;0.2;2;3;390;1148;
2.8;0.2;2;4;393;1146;
2.8;0.2;2;5;395;1139;
2.8;0.2;2;6;395;1129;
2.8;0.2;2;7;396;1116;
2.8;0.2;2;8;397;1100;
2.8;0.2;2;9;397;1082;
2.8;0.2;2;10;397;1062;
2.8;0.2;2;11;397;1041;
2.8;0.2;2;12;397;1020;
2.8;0.2;2;13;397;998;
2.8;0.2;2;14;397;977;
2.8;0.2;2;15;397;956;
2.8;0.2;2;16;397;936;
2.8;0.2;2;17;397;917;
2.8;0.2;2;18;397;899;
2.8;0.2;2;19;396;881;
2.8;0.2;2;20;396;864;
2.8;0.2;2;21;396;849;
2.8;0.2;2;22;396;833;
2.8;0.2;2;23;396;819;
2.8;0.2;2;24;395;805;
2.8;0.2;2;25;395;792;
2.8;0.2;2;26;395;780;
2.8;0.2;2;27;395;768;
2.8;0.2;2;28;394;757;
2.8;0.2;2;29;394;746;
2.8;0.2;2;30;394;735;
2.8;0.2;1.5;1;377;1133;
2.8;0.2;1.5;2;389;1161;
2.8;0.2;1.5;3;393;1167;
2.8;0.2;1.5;4;396;1167;
2.8;0.2;1.5;5;397;1163;
2.8;0.2;1.5;6;397;1158;
2.8;0.2;1.5;7;398;1151;
2.8;0.2;1.5;8;398;1142;
2.8;0.2;1.5;9;398;1132;
2.8;0.2;1.5;10;399;1120;
2.8;0.2;1.5;11;399;1107;
2.8;0.2;1.5;12;399;1093;
2.8;0.2;1.5;13;399;1077;
2.8;0.2;1.5;14;399;1062;
2.8;0.2;1.5;15;399;1045;
2.8;0.2;1.5;16;399;1029;
2.8;0.2;1.5;17;399;1012;
2.8;0.2;1.5;18;398;996;
2.8;0.2;1.5;19;398;979;
2.8;0.2;1.5;20;398;963;
2.8;0.2;1.5;21;398;948;
2.8;0.2;1.5;22;398;933;
2.8;0.2;1.5;23;398;918;
2.8;0.2;1.5;24;398;904;
2.8;0.2;1.5;25;397;891;
2.8;0.2;1.5;26;397;878;
2.8;0.2;1.5;27;397;865;
2.8;0.2;1.5;28;397;853;
2.8;0.2;1.5;29;397;842;
2.8;0.2;1.5;30;397;830;
2.8;0.4;1;1;385;1156;
2.8;0.4;1;2;393;1176;
2.8;0.4;1;3;396;1181;
2.8;0.4;1;4;397;1182;
2.8;0.4;1;5;398;1181;
2.8;0.4;1;6;399;1178;
2.8;0.4;1;7;399;1175;
2.8;0.4;1;8;399;1171;
2.8;0.4;1;9;399;1167;
2.8;0.4;1;10;399;1162;
2.8;0.4;1;11;399;1156;
2.8;0.4;1;12;400;1150;
2.8;0.4;1;13;400;1143;
2.8;0.4;1;14;400;1135;
2.8;0.4;1;15;400;1127;
2.8;0.4;1;16;399;1118;
2.8;0.4;1;17;399;1109;
2.8;0.4;1;18;399;1099;
2.8;0.4;1;19;399;1089;
2.8;0.4;1;20;399;1079;
2.8;0.4;1;21;399;1068;
2.8;0.4;1;22;399;1057;
2.8;0.4;1;23;399;1046;
2.8;0.4;1;24;399;1035;
2.8;0.4;1;25;399;1023;
2.8;0.4;1;26;399;1012;
2.8;0.4;1;27;399;1001;
2.8;0.4;1;28;399;990;
2.8;0.4;1;29;398;979;
2.8;0.4;1;30;398;968;
2.8;0.4;2;1;369;1108;
2.8;0.4;2;2;384;1140;
2.8;0.4;2;3;390;1146;
2.8;0.4;2;4;392;1144;
2.8;0.4;2;5;394;1138;
2.8;0.4;2;6;395;1127;
2.8;0.4;2;7;395;1114;
2.8;0.4;2;8;396;1098;
2.8;0.4;2;9;396;1081;
2.8;0.4;2;10;396;1061;
2.8;0.4;2;11;396;1040;
2.8;0.4;2;12;396;1019;
2.8;0.4;2;13;396;997;
2.8;0.4;2;14;396;976;
2.8;0.4;2;15;396;956;
2.8;0.4;2;16;396;936;
2.8;0.4;2;17;396;917;
2.8;0.4;2;18;396;898;
2.8;0.4;2;19;396;881;
2.8;0.4;2;20;396;864;
2.8;0.4;2;21;395;848;
2.8;0.4;2;22;395;833;
2.8;0.4;2;23;395;819;
2.8;0.4;2;24;395;805;
2.8;0.4;2;25;394;792;
2.8;0.4;2;26;394;780;
2.8;0.4;2;27;394;768;
2.8;0.4;2;28;394;756;
2.8;0.4;2;29;393;746;
2.8;0.4;2;30;393;735;
2.8;0.4;1.5;1;376;1131;
2.8;0.4;1.5;2;389;1159;
2.8;0.4;1.5;3;393;1165;
2.8;0.4;1.5;4;395;1165;
2.8;0.4;1.5;5;396;1162;
2.8;0.4;1.5;6;397;1156;
2.8;0.4;1.5;7;397;1149;
2.8;0.4;1.5;8;398;1140;
2.8;0.4;1.5;9;398;1130;
2.8;0.4;1.5;10;398;1118;
2.8;0.4;1.5;11;398;1105;
2.8;0.4;1.5;12;398;1091;
2.8;0.4;1.5;13;398;1076;
2.8;0.4;1.5;14;398;1061;
2.8;0.4;1.5;15;398;1044;
2.8;0.4;1.5;16;398;1028;
2.8;0.4;1.5;17;398;1011;
2.8;0.4;1.5;18;398;995;
2.8;0.4;1.5;19;398;979;
2.8;0.4;1.5;20;397;963;
2.8;0.4;1.5;21;397;947;
2.8;0.4;1.5;22;397;932;
2.8;0.4;1.5;23;397;918;
2.8;0.4;1.5;24;397;904;
2.8;0.4;1.5;25;397;890;
2.8;0.4;1.5;26;397;877;
2.8;0.4;1.5;27;396;865;
2.8;0.4;1.5;28;396;853;
2.8;0.4;1.5;29;396;841;
2.8;0.4;1.5;30;396;830;
2.8;0.6;1;1;384;1154;
2.8;0.6;1;2;392;1174;
2.8;0.6;1;3;395;1179;
2.8;0.6;1;4;397;1180;
2.8;0.6;1;5;397;1179;
2.8;0.6;1;6;398;1176;
2.8;0.6;1;7;398;1173;
2.8;0.6;1;8;398;1169;
2.8;0.6;1;9;399;1165;
2.8;0.6;1;10;399;1160;
2.8;0.6;1;11;399;1154;
2.8;0.6;1;12;399;1148;
2.8;0.6;1;13;399;1141;
2.8;0.6;1;14;399;1133;
2.8;0.6;1;15;399;1125;
2.8;0.6;1;16;399;1117;
2.8;0.6;1;17;399;1108;
2.8;0.6;1;18;399;1098;
2.8;0.6;1;19;399;1088;
2.8;0.6;1;20;399;1078;
2.8;0.6;1;21;398;1067;
2.8;0.6;1;22;398;1056;
2.8;0.6;1;23;398;1045;
2.8;0.6;1;24;398;1034;
2.8;0.6;1;25;398;1022;
2.8;0.6;1;26;398;1011;
2.8;0.6;1;27;398;1000;
2.8;0.6;1;28;398;989;
2.8;0.6;1;29;398;978;
2.8;0.6;1;30;398;968;
2.8;0.6;2;1;368;1106;
2.8;0.6;2;2;383;1138;
2.8;0.6;2;3;389;1145;
2.8;0.6;2;4;392;1143;
2.8;0.6;2;5;393;1136;
2.8;0.6;2;6;394;1126;
2.8;0.6;2;7;395;1113;
2.8;0.6;2;8;395;1097;
2.8;0.6;2;9;395;1079;
2.8;0.6;2;10;396;1060;
2.8;0.6;2;11;396;1039;
2.8;0.6;2;12;396;1018;
2.8;0.6;2;13;396;997;
2.8;0.6;2;14;396;976;
2.8;0.6;2;15;396;955;
2.8;0.6;2;16;395;935;
2.8;0.6;2;17;395;916;
2.8;0.6;2;18;395;898;
2.8;0.6;2;19;395;880;
2.8;0.6;2;20;395;864;
2.8;0.6;2;21;395;848;
2.8;0.6;2;22;394;833;
2.8;0.6;2;23;394;818;
2.8;0.6;2;24;394;805;
2.8;0.6;2;25;394;792;
2.8;0.6;2;26;393;779;
2.8;0.6;2;27;393;767;
2.8;0.6;2;28;393;756;
2.8;0.6;2;29;393;745;
2.8;0.6;2;30;392;735;
2.8;0.6;1.5;1;376;1129;
2.8;0.6;1.5;2;388;1157;
2.8;0.6;1.5;3;392;1163;
2.8;0.6;1.5;4;394;1163;
2.8;0.6;1.5;5;395;1160;
2.8;0.6;1.5;6;396;1154;
2.8;0.6;1.5;7;397;1147;
2.8;0.6;1.5;8;397;1139;
2.8;0.6;1.5;9;397;1128;
2.8;0.6;1.5;10;397;1117;
2.8;0.6;1.5;11;397;1104;
2.8;0.6;1.5;12;397;1090;
2.8;0.6;1.5;13;397;1075;
2.8;0.6;1.5;14;397;1060;
2.8;0.6;1.5;15;397;1044;
2.8;0.6;1.5;16;397;1027;
2.8;0.6;1.5;17;397;1011;
2.8;0.6;1.5;18;397;994;
2.8;0.6;1.5;19;397;978;
2.8;0.6;1.5;20;397;962;
2.8;0.6;1.5;21;397;947;
2.8;0.6;1.5;22;397;932;
2.8;0.6;1.5;23;396;918;
2.8;0.6;1.5;24;396;904;
2.8;0.6;1.5;25;396;890;
2.8;0.6;1.5;26;396;877;
2.8;0.6;1.5;27;396;865;
2.8;0.6;1.5;28;396;852;
2.8;0.6;1.5;29;395;841;
2.8;0.6;1.5;30;395;830;
2.8;0.8;1;1;383;1152;
2.8;0.8;1;2;392;1172;
2.8;0.8;1;3;395;1177;
2.8;0.8;1;4;396;1178;
2.8;0.8;1;5;397;1177;
2.8;0.8;1;6;397;1174;
2.8;0.8;1;7;398;1171;
2.8;0.8;1;8;398;1167;
2.8;0.8;1;9;398;1163;
2.8;0.8;1;10;398;1158;
2.8;0.8;1;11;398;1152;
2.8;0.8;1;12;398;1146;
2.8;0.8;1;13;398;1139;
2.8;0.8;1;14;398;1132;
2.8;0.8;1;15;398;1124;
2.8;0.8;1;16;398;1115;
2.8;0.8;1;17;398;1106;
2.8;0.8;1;18;398;1097;
2.8;0.8;1;19;398;1087;
2.8;0.8;1;20;398;1077;
2.8;0.8;1;21;398;1066;
2.8;0.8;1;22;398;1055;
2.8;0.8;1;23;398;1044;
2.8;0.8;1;24;398;1033;
2.8;0.8;1;25;397;1022;
2.8;0.8;1;26;397;1011;
2.8;0.8;1;27;397;1000;
2.8;0.8;1;28;397;989;
2.8;0.8;1;29;397;978;
2.8;0.8;1;30;397;967;
2.8;0.8;2;1;367;1104;
2.8;0.8;2;2;383;1136;
2.8;0.8;2;3;388;1143;
2.8;0.8;2;4;391;1141;
2.8;0.8;2;5;392;1134;
2.8;0.8;2;6;393;1124;
2.8;0.8;2;7;394;1111;
2.8;0.8;2;8;394;1096;
2.8;0.8;2;9;395;1078;
2.8;0.8;2;10;395;1059;
2.8;0.8;2;11;395;1038;
2.8;0.8;2;12;395;1017;
2.8;0.8;2;13;395;996;
2.8;0.8;2;14;395;975;
2.8;0.8;2;15;395;955;
2.8;0.8;2;16;395;935;
2.8;0.8;2;17;395;916;
2.8;0.8;2;18;394;897;
2.8;0.8;2;19;394;880;
2.8;0.8;2;20;394;863;
2.8;0.8;2;21;394;848;
2.8;0.8;2;22;394;832;
2.8;0.8;2;23;394;818;
2.8;0.8;2;24;393;804;
2.8;0.8;2;25;393;791;
2.8;0.8;2;26;393;779;
2.8;0.8;2;27;393;767;
2.8;0.8;2;28;392;756;
2.8;0.8;2;29;392;745;
2.8;0.8;2;30;392;735;
2.8;0.8;1.5;1;375;1128;
2.8;0.8;1.5;2;387;1155;
2.8;0.8;1.5;3;391;1161;
2.8;0.8;1.5;4;393;1161;
2.8;0.8;1.5;5;395;1158;
2.8;0.8;1.5;6;395;1152;
2.8;0.8;1.5;7;396;1145;
2.8;0.8;1.5;8;396;1137;
2.8;0.8;1.5;9;396;1127;
2.8;0.8;1.5;10;396;1116;
2.8;0.8;1.5;11;397;1103;
2.8;0.8;1.5;12;397;1089;
2.8;0.8;1.5;13;397;1074;
2.8;0.8;1.5;14;397;1059;
2.8;0.8;1.5;15;397;1043;
2.8;0.8;1.5;16;396;1026;
2.8;0.8;1.5;17;396;1010;
2.8;0.8;1.5;18;396;994;
2.8;0.8;1.5;19;396;978;
2.8;0.8;1.5;20;396;962;
2.8;0.8;1.5;21;396;946;
2.8;0.8;1.5;22;396;932;
2.8;0.8;1.5;23;396;917;
2.8;0.8;1.5;24;396;903;
2.8;0.8;1.5;25;395;890;
2.8;0.8;1.5;26;395;877;
2.8;0.8;1.5;27;395;864;
2.8;0.8;1.5;28;395;852;
2.8;0.8;1.5;29;395;841;
2.8;0.8;1.5;30;395;829;
3.2;1;1;1;376;1130;
3.2;1;1;2;384;1150;
3.2;1;1;3;387;1155;
3.2;1;1;4;388;1156;
3.2;1;1;5;389;1155;
3.2;1;1;6;389;1153;
3.2;1;1;7;390;1150;
3.2;1;1;8;390;1147;
3.2;1;1;9;390;1143;
3.2;1;1;10;390;1138;
3.2;1;1;11;390;1133;
3.2;1;1;12;390;1128;
3.2;1;1;13;390;1121;
3.2;1;1;14;390;1115;
3.2;1;1;15;390;1108;
3.2;1;1;16;390;1100;
3.2;1;1;17;390;1092;
3.2;1;1;18;390;1083;
3.2;1;1;19;390;1074;
3.2;1;1;20;390;1064;
3.2;1;1;21;390;1055;
3.2;1;1;22;390;1045;
3.2;1;1;23;390;1034;
3.2;1;1;24;390;1024;
3.2;1;1;25;390;1013;
3.2;1;1;26;390;1003;
3.2;1;1;27;390;992;
3.2;1;1;28;390;982;
3.2;1;1;29;389;971;
3.2;1;1;30;389;961;
3.2;1;2;1;361;1084;
3.2;1;2;2;376;1115;
3.2;1;2;3;381;1122;
3.2;1;2;4;383;1121;
3.2;1;2;5;385;1116;
3.2;1;2;6;386;1107;
3.2;1;2;7;386;1095;
3.2;1;2;8;387;1081;
3.2;1;2;9;387;1065;
3.2;1;2;10;387;1047;
3.2;1;2;11;387;1028;
3.2;1;2;12;387;1009;
3.2;1;2;13;387;988;
3.2;1;2;14;387;968;
3.2;1;2;15;387;949;
3.2;1;2;16;387;929;
3.2;1;2;17;387;911;
3.2;1;2;18;387;893;
3.2;1;2;19;387;876;
3.2;1;2;20;387;860;
3.2;1;2;21;387;844;
3.2;1;2;22;386;829;
3.2;1;2;23;386;815;
3.2;1;2;24;386;801;
3.2;1;2;25;386;788;
3.2;1;2;26;386;776;
3.2;1;2;27;385;764;
3.2;1;2;28;385;753;
3.2;1;2;29;385;742;
3.2;1;2;30;385;732;
3.2;1;1.5;1;368;1107;
3.2;1;1.5;2;380;1133;
3.2;1;1.5;3;384;1140;
3.2;1;1.5;4;386;1140;
3.2;1;1.5;5;387;1137;
3.2;1;1.5;6;388;1133;
3.2;1;1.5;7;388;1126;
3.2;1;1.5;8;388;1119;
3.2;1;1.5;9;389;1110;
3.2;1;1.5;10;389;1100;
3.2;1;1.5;11;389;1088;
3.2;1;1.5;12;389;1076;
3.2;1;1.5;13;389;1062;
3.2;1;1.5;14;389;1048;
3.2;1;1.5;15;389;1033;
3.2;1;1.5;16;389;1017;
3.2;1;1.5;17;389;1002;
3.2;1;1.5;18;389;986;
3.2;1;1.5;19;389;971;
3.2;1;1.5;20;389;956;
3.2;1;1.5;21;388;941;
3.2;1;1.5;22;388;926;
3.2;1;1.5;23;388;912;
3.2;1;1.5;24;388;899;
3.2;1;1.5;25;388;886;
3.2;1;1.5;26;388;873;
3.2;1;1.5;27;388;860;
3.2;1;1.5;28;387;849;
3.2;1;1.5;29;387;837;
3.2;1;1.5;30;387;826;
3.2;0.2;1;1;379;1138;
3.2;0.2;1;2;387;1158;
3.2;0.2;1;3;390;1163;
3.2;0.2;1;4;391;1164;
3.2;0.2;1;5;392;1163;
3.2;0.2;1;6;392;1161;
3.2;0.2;1;7;393;1158;
3.2;0.2;1;8;393;1154;
3.2;0.2;1;9;393;1150;
3.2;0.2;1;10;393;1145;
3.2;0.2;1;11;393;1140;
3.2;0.2;1;12;393;1134;
3.2;0.2;1;13;393;1128;
3.2;0.2;1;14;393;1121;
3.2;0.2;1;15;393;1114;
3.2;0.2;1;16;393;1106;
3.2;0.2;1;17;393;1097;
3.2;0.2;1;18;393;1088;
3.2;0.2;1;19;393;1079;
3.2;0.2;1;20;393;1069;
3.2;0.2;1;21;393;1059;
3.2;0.2;1;22;393;1048;
3.2;0.2;1;23;393;1038;
3.2;0.2;1;24;393;1027;
3.2;0.2;1;25;393;1016;
3.2;0.2;1;26;392;1006;
3.2;0.2;1;27;392;995;
3.2;0.2;1;28;392;984;
3.2;0.2;1;29;392;974;
3.2;0.2;1;30;392;963;
3.2;0.2;2;1;363;1091;
3.2;0.2;2;2;378;1123;
3.2;0.2;2;3;383;1130;
3.2;0.2;2;4;386;1128;
3.2;0.2;2;5;388;1122;
3.2;0.2;2;6;389;1113;
3.2;0.2;2;7;389;1101;
3.2;0.2;2;8;390;1087;
3.2;0.2;2;9;390;1070;
3.2;0.2;2;10;390;1052;
3.2;0.2;2;11;390;1032;
3.2;0.2;2;12;390;1012;
3.2;0.2;2;13;390;991;
3.2;0.2;2;14;390;971;
3.2;0.2;2;15;390;951;
3.2;0.2;2;16;390;931;
3.2;0.2;2;17;390;913;
3.2;0.2;2;18;390;895;
3.2;0.2;2;19;390;877;
3.2;0.2;2;20;389;861;
3.2;0.2;2;21;389;845;
3.2;0.2;2;22;389;830;
3.2;0.2;2;23;389;816;
3.2;0.2;2;24;389;802;
3.2;0.2;2;25;388;789;
3.2;0.2;2;26;388;777;
3.2;0.2;2;27;388;765;
3.2;0.2;2;28;388;754;
3.2;0.2;2;29;387;743;
3.2;0.2;2;30;387;733;
3.2;0.2;1.5;1;371;1114;
3.2;0.2;1.5;2;383;1141;
3.2;0.2;1.5;3;387;1147;
3.2;0.2;1.5;4;389;1147;
3.2;0.2;1.5;5;390;1145;
3.2;0.2;1.5;6;390;1140;
3.2;0.2;1.5;7;391;1133;
3.2;0.2;1.5;8;391;1125;
3.2;0.2;1.5;9;391;1116;
3.2;0.2;1.5;10;392;1105;
3.2;0.2;1.5;11;392;1094;
3.2;0.2;1.5;12;392;1080;
3.2;0.2;1.5;13;392;1066;
3.2;0.2;1.5;14;392;1052;
3.2;0.2;1.5;15;392;1036;
3.2;0.2;1.5;16;392;1021;
3.2;0.2;1.5;17;392;1005;
3.2;0.2;1.5;18;391;989;
3.2;0.2;1.5;19;391;973;
3.2;0.2;1.5;20;391;958;
3.2;0.2;1.5;21;391;943;
3.2;0.2;1.5;22;391;928;
3.2;0.2;1.5;23;391;914;
3.2;0.2;1.5;24;391;900;
3.2;0.2;1.5;25;391;887;
3.2;0.2;1.5;26;390;874;
3.2;0.2;1.5;27;390;862;
3.2;0.2;1.5;28;390;850;
3.2;0.2;1.5;29;390;838;
3.2;0.2;1.5;30;390;827;
3.2;0.4;1;1;378;1136;
3.2;0.4;1;2;386;1156;
3.2;0.4;1;3;389;1161;
3.2;0.4;1;4;390;1162;
3.2;0.4;1;5;391;1161;
3.2;0.4;1;6;392;1159;
3.2;0.4;1;7;392;1156;
3.2;0.4;1;8;392;1152;
3.2;0.4;1;9;392;1148;
3.2;0.4;1;10;392;1143;
3.2;0.4;1;11;392;1138;
3.2;0.4;1;12;392;1133;
3.2;0.4;1;13;392;1126;
3.2;0.4;1;14;392;1119;
3.2;0.4;1;15;392;1112;
3.2;0.4;1;16;392;1104;
3.2;0.4;1;17;392;1096;
3.2;0.4;1;18;392;1087;
3.2;0.4;1;19;392;1078;
3.2;0.4;1;20;392;1068;
3.2;0.4;1;21;392;1058;
3.2;0.4;1;22;392;1047;
3.2;0.4;1;23;392;1037;
3.2;0.4;1;24;392;1026;
3.2;0.4;1;25;392;1016;
3.2;0.4;1;26;392;1005;
3.2;0.4;1;27;392;994;
3.2;0.4;1;28;392;984;
3.2;0.4;1;29;391;973;
3.2;0.4;1;30;391;963;
3.2;0.4;2;1;362;1089;
3.2;0.4;2;2;378;1121;
3.2;0.4;2;3;383;1128;
3.2;0.4;2;4;385;1127;
3.2;0.4;2;5;387;1121;
3.2;0.4;2;6;388;1112;
3.2;0.4;2;7;388;1100;
3.2;0.4;2;8;389;1085;
3.2;0.4;2;9;389;1069;
3.2;0.4;2;10;389;1051;
3.2;0.4;2;11;389;1031;
3.2;0.4;2;12;389;1011;
3.2;0.4;2;13;389;991;
3.2;0.4;2;14;389;970;
3.2;0.4;2;15;389;950;
3.2;0.4;2;16;389;931;
3.2;0.4;2;17;389;912;
3.2;0.4;2;18;389;894;
3.2;0.4;2;19;389;877;
3.2;0.4;2;20;389;861;
3.2;0.4;2;21;389;845;
3.2;0.4;2;22;388;830;
3.2;0.4;2;23;388;816;
3.2;0.4;2;24;388;802;
3.2;0.4;2;25;388;789;
3.2;0.4;2;26;388;777;
3.2;0.4;2;27;387;765;
3.2;0.4;2;28;387;754;
3.2;0.4;2;29;387;743;
3.2;0.4;2;30;386;733;
3.2;0.4;1.5;1;370;1112;
3.2;0.4;1.5;2;382;1139;
3.2;0.4;1.5;3;386;1145;
3.2;0.4;1.5;4;388;1146;
3.2;0.4;1.5;5;389;1143;
3.2;0.4;1.5;6;390;1138;
3.2;0.4;1.5;7;390;1132;
3.2;0.4;1.5;8;391;1124;
3.2;0.4;1.5;9;391;1114;
3.2;0.4;1.5;10;391;1104;
3.2;0.4;1.5;11;391;1092;
3.2;0.4;1.5;12;391;1079;
3.2;0.4;1.5;13;391;1065;
3.2;0.4;1.5;14;391;1051;
3.2;0.4;1.5;15;391;1035;
3.2;0.4;1.5;16;391;1020;
3.2;0.4;1.5;17;391;1004;
3.2;0.4;1.5;18;391;988;
3.2;0.4;1.5;19;391;973;
3.2;0.4;1.5;20;391;957;
3.2;0.4;1.5;21;390;942;
3.2;0.4;1.5;22;390;928;
3.2;0.4;1.5;23;390;914;
3.2;0.4;1.5;24;390;900;
3.2;0.4;1.5;25;390;887;
3.2;0.4;1.5;26;390;874;
3.2;0.4;1.5;27;390;861;
3.2;0.4;1.5;28;389;850;
3.2;0.4;1.5;29;389;838;
3.2;0.4;1.5;30;389;827;
3.2;0.6;1;1;377;1134;
3.2;0.6;1;2;386;1154;
3.2;0.6;1;3;388;1159;
3.2;0.6;1;4;390;1160;
3.2;0.6;1;5;390;1159;
3.2;0.6;1;6;391;1157;
3.2;0.6;1;7;391;1154;
3.2;0.6;1;8;391;1150;
3.2;0.6;1;9;392;1146;
3.2;0.6;1;10;392;1142;
3.2;0.6;1;11;392;1137;
3.2;0.6;1;12;392;1131;
3.2;0.6;1;13;392;1125;
3.2;0.6;1;14;392;1118;
3.2;0.6;1;15;392;1111;
3.2;0.6;1;16;392;1103;
3.2;0.6;1;17;392;1094;
3.2;0.6;1;18;392;1086;
3.2;0.6;1;19;392;1076;
3.2;0.6;1;20;392;1067;
3.2;0.6;1;21;391;1057;
3.2;0.6;1;22;391;1046;
3.2;0.6;1;23;391;1036;
3.2;0.6;1;24;391;1025;
3.2;0.6;1;25;391;1015;
3.2;0.6;1;26;391;1004;
3.2;0.6;1;27;391;994;
3.2;0.6;1;28;391;983;
3.2;0.6;1;29;391;972;
3.2;0.6;1;30;391;962;
3.2;0.6;2;1;362;1088;
3.2;0.6;2;2;377;1119;
3.2;0.6;2;3;382;1126;
3.2;0.6;2;4;385;1125;
3.2;0.6;2;5;386;1119;
3.2;0.6;2;6;387;1110;
3.2;0.6;2;7;388;1098;
3.2;0.6;2;8;388;1084;
3.2;0.6;2;9;388;1068;
3.2;0.6;2;10;389;1050;
3.2;0.6;2;11;389;1030;
3.2;0.6;2;12;389;1010;
3.2;0.6;2;13;389;990;
3.2;0.6;2;14;389;970;
3.2;0.6;2;15;389;950;
3.2;0.6;2;16;389;930;
3.2;0.6;2;17;389;912;
3.2;0.6;2;18;388;894;
3.2;0.6;2;19;388;877;
3.2;0.6;2;20;388;860;
3.2;0.6;2;21;388;845;
3.2;0.6;2;22;388;830;
3.2;0.6;2;23;388;815;
3.2;0.6;2;24;387;802;
3.2;0.6;2;25;387;789;
3.2;0.6;2;26;387;777;
3.2;0.6;2;27;387;765;
3.2;0.6;2;28;386;754;
3.2;0.6;2;29;386;743;
3.2;0.6;2;30;386;732;
3.2;0.6;1.5;1;369;1110;
3.2;0.6;1.5;2;381;1137;
3.2;0.6;1.5;3;385;1143;
3.2;0.6;1.5;4;387;1144;
3.2;0.6;1.5;5;388;1141;
3.2;0.6;1.5;6;389;1136;
3.2;0.6;1.5;7;390;1130;
3.2;0.6;1.5;8;390;1122;
3.2;0.6;1.5;9;390;1113;
3.2;0.6;1.5;10;390;1103;
3.2;0.6;1.5;11;390;1091;
3.2;0.6;1.5;12;390;1078;
3.2;0.6;1.5;13;390;1064;
3.2;0.6;1.5;14;390;1050;
3.2;0.6;1.5;15;390;1035;
3.2;0.6;1.5;16;390;1019;
3.2;0.6;1.5;17;390;1003;
3.2;0.6;1.5;18;390;988;
3.2;0.6;1.5;19;390;972;
3.2;0.6;1.5;20;390;957;
3.2;0.6;1.5;21;390;942;
3.2;0.6;1.5;22;390;927;
3.2;0.6;1.5;23;390;913;
3.2;0.6;1.5;24;389;900;
3.2;0.6;1.5;25;389;886;
3.2;0.6;1.5;26;389;873;
3.2;0.6;1.5;27;389;861;
3.2;0.6;1.5;28;389;849;
3.2;0.6;1.5;29;389;838;
3.2;0.6;1.5;30;388;827;
3.2;0.8;1;1;377;1132;
3.2;0.8;1;2;385;1152;
3.2;0.8;1;3;388;1157;
3.2;0.8;1;4;389;1158;
3.2;0.8;1;5;390;1157;
3.2;0.8;1;6;390;1155;
3.2;0.8;1;7;390;1152;
3.2;0.8;1;8;391;1148;
3.2;0.8;1;9;391;1144;
3.2;0.8;1;10;391;1140;
3.2;0.8;1;11;391;1135;
3.2;0.8;1;12;391;1129;
3.2;0.8;1;13;391;1123;
3.2;0.8;1;14;391;1116;
3.2;0.8;1;15;391;1109;
3.2;0.8;1;16;391;1101;
3.2;0.8;1;17;391;1093;
3.2;0.8;1;18;391;1084;
3.2;0.8;1;19;391;1075;
3.2;0.8;1;20;391;1066;
3.2;0.8;1;21;391;1056;
3.2;0.8;1;22;391;1046;
3.2;0.8;1;23;391;1035;
3.2;0.8;1;24;391;1025;
3.2;0.8;1;25;390;1014;
3.2;0.8;1;26;390;1003;
3.2;0.8;1;27;390;993;
3.2;0.8;1;28;390;982;
3.2;0.8;1;29;390;972;
3.2;0.8;1;30;390;962;
3.2;0.8;2;1;361;1086;
3.2;0.8;2;2;376;1117;
3.2;0.8;2;3;381;1124;
3.2;0.8;2;4;384;1123;
3.2;0.8;2;5;386;1117;
3.2;0.8;2;6;387;1108;
3.2;0.8;2;7;387;1097;
3.2;0.8;2;8;388;1083;
3.2;0.8;2;9;388;1066;
3.2;0.8;2;10;388;1049;
